4192418	{"image_id": "refcrack_0009255_0009255_00_1", "width": 416, "height": 416, "vrt_indices": [136, 165, 193, 221, 222, 250, 307, 335, 364, 421, 450, 478, 507, 536, 622], "patch_points": [[286.0, 63.0], [283.0, 75.0], [273.0, 91.0], [260.0, 105.0], [269.0, 102.0], [256.0, 117.0], [242.0, 145.0], [229.0, 160.0], [227.0, 174.0], [217.0, 203.0], [213.0, 215.0], [203.0, 230.0], [199.0, 244.0], [198.0, 258.0], [190.0, 300.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009255.png"}, {"type": "text", "text": "从下方裂缝处往上，紧邻草株的主裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><112><444><742><701><|box_end|><|point_start|><416><557><|point_end|>"}]}], "boxes": [{"bbox": [185.0, 47.0, 292.0, 309.0], "point": [231.89539899352982, 173.3511861969806], "phrase": "从下方裂缝处往上，紧邻草株的主裂缝"}], "caption": "从下方裂缝处往上，紧邻草株的主裂缝"}
4279471	{"image_id": "refcrack_0009255_0009255_00_2", "width": 416, "height": 416, "vrt_indices": [136, 165, 193, 221, 222, 250, 307, 335, 364, 421, 450, 478, 507, 536, 622], "patch_points": [[286.0, 63.0], [283.0, 75.0], [273.0, 91.0], [260.0, 105.0], [269.0, 102.0], [256.0, 117.0], [242.0, 145.0], [229.0, 160.0], [227.0, 174.0], [217.0, 203.0], [213.0, 215.0], [203.0, 230.0], [199.0, 244.0], [198.0, 258.0], [190.0, 300.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009255.png"}, {"type": "text", "text": "右侧草边纵向贯穿路面的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><112><444><742><701><|box_end|><|point_start|><416><557><|point_end|>"}]}], "boxes": [{"bbox": [185.0, 47.0, 292.0, 309.0], "point": [231.89539899352982, 173.3511861969806], "phrase": "右侧草边纵向贯穿路面的裂缝"}], "caption": "右侧草边纵向贯穿路面的裂缝"}
4366524	{"image_id": "refcrack_0009255_0009255_00_3", "width": 416, "height": 416, "vrt_indices": [136, 165, 193, 221, 222, 250, 307, 335, 364, 421, 450, 478, 507, 536, 622], "patch_points": [[286.0, 63.0], [283.0, 75.0], [273.0, 91.0], [260.0, 105.0], [269.0, 102.0], [256.0, 117.0], [242.0, 145.0], [229.0, 160.0], [227.0, 174.0], [217.0, 203.0], [213.0, 215.0], [203.0, 230.0], [199.0, 244.0], [198.0, 258.0], [190.0, 300.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009255.png"}, {"type": "text", "text": "灰色路面上，临近草、形态微曲的纵向裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><112><444><742><701><|box_end|><|point_start|><416><557><|point_end|>"}]}], "boxes": [{"bbox": [185.0, 47.0, 292.0, 309.0], "point": [231.89539899352982, 173.3511861969806], "phrase": "灰色路面上，临近草、形态微曲的纵向裂缝"}], "caption": "灰色路面上，临近草、形态微曲的纵向裂缝"}
4453577	{"image_id": "refcrack_0009255_0009255_00_4", "width": 416, "height": 416, "vrt_indices": [136, 165, 193, 221, 222, 250, 307, 335, 364, 421, 450, 478, 507, 536, 622], "patch_points": [[286.0, 63.0], [283.0, 75.0], [273.0, 91.0], [260.0, 105.0], [269.0, 102.0], [256.0, 117.0], [242.0, 145.0], [229.0, 160.0], [227.0, 174.0], [217.0, 203.0], [213.0, 215.0], [203.0, 230.0], [199.0, 244.0], [198.0, 258.0], [190.0, 300.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009255.png"}, {"type": "text", "text": "下方裂缝交汇点起，向上靠近草簇的较长裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><112><444><742><701><|box_end|><|point_start|><416><557><|point_end|>"}]}], "boxes": [{"bbox": [185.0, 47.0, 292.0, 309.0], "point": [231.89539899352982, 173.3511861969806], "phrase": "下方裂缝交汇点起，向上靠近草簇的较长裂缝"}], "caption": "下方裂缝交汇点起，向上靠近草簇的较长裂缝"}
4540630	{"image_id": "refcrack_0009265_0009265_00_0", "width": 416, "height": 416, "vrt_indices": [83, 112, 139, 140, 167, 168, 195, 196, 223, 251, 278, 279, 306, 335], "patch_points": [[357.0, 35.0], [356.0, 46.0], [329.0, 63.0], [339.0, 59.0], [315.0, 77.0], [327.0, 75.0], [300.0, 90.0], [313.0, 88.0], [286.0, 104.0], [272.0, 118.0], [244.0, 132.0], [257.0, 129.0], [231.0, 147.0], [228.0, 159.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "右上角斜向左下延伸的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><24><519><420><896><|box_end|><|point_start|><218><715><|point_end|>"}]}], "boxes": [{"bbox": [216.0, 10.0, 373.0, 175.0], "point": [297.49407582938386, 90.79087677725119], "phrase": "右上角斜向左下延伸的裂缝"}], "caption": "右上角斜向左下延伸的裂缝"}
4611575	{"image_id": "refcrack_0009265_0009265_00_1", "width": 416, "height": 416, "vrt_indices": [83, 112, 139, 140, 167, 168, 195, 196, 223, 251, 278, 279, 306, 335], "patch_points": [[357.0, 35.0], [356.0, 46.0], [329.0, 63.0], [339.0, 59.0], [315.0, 77.0], [327.0, 75.0], [300.0, 90.0], [313.0, 88.0], [286.0, 104.0], [272.0, 118.0], [244.0, 132.0], [257.0, 129.0], [231.0, 147.0], [228.0, 159.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "与下方主裂缝衔接的靠上斜裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><24><519><420><896><|box_end|><|point_start|><218><715><|point_end|>"}]}], "boxes": [{"bbox": [216.0, 10.0, 373.0, 175.0], "point": [297.49407582938386, 90.79087677725119], "phrase": "与下方主裂缝衔接的靠上斜裂缝"}], "caption": "与下方主裂缝衔接的靠上斜裂缝"}
4682520	{"image_id": "refcrack_0009265_0009265_00_2", "width": 416, "height": 416, "vrt_indices": [83, 112, 139, 140, 167, 168, 195, 196, 223, 251, 278, 279, 306, 335], "patch_points": [[357.0, 35.0], [356.0, 46.0], [329.0, 63.0], [339.0, 59.0], [315.0, 77.0], [327.0, 75.0], [300.0, 90.0], [313.0, 88.0], [286.0, 104.0], [272.0, 118.0], [244.0, 132.0], [257.0, 129.0], [231.0, 147.0], [228.0, 159.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "从右上角到中间裂隙处的斜向裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><24><519><420><896><|box_end|><|point_start|><218><715><|point_end|>"}]}], "boxes": [{"bbox": [216.0, 10.0, 373.0, 175.0], "point": [297.49407582938386, 90.79087677725119], "phrase": "从右上角到中间裂隙处的斜向裂缝"}], "caption": "从右上角到中间裂隙处的斜向裂缝"}
4753465	{"image_id": "refcrack_0009265_0009265_00_3", "width": 416, "height": 416, "vrt_indices": [83, 112, 139, 140, 167, 168, 195, 196, 223, 251, 278, 279, 306, 335], "patch_points": [[357.0, 35.0], [356.0, 46.0], [329.0, 63.0], [339.0, 59.0], [315.0, 77.0], [327.0, 75.0], [300.0, 90.0], [313.0, 88.0], [286.0, 104.0], [272.0, 118.0], [244.0, 132.0], [257.0, 129.0], [231.0, 147.0], [228.0, 159.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "灰色粗糙面里靠近右上角的斜裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><24><519><420><896><|box_end|><|point_start|><218><715><|point_end|>"}]}], "boxes": [{"bbox": [216.0, 10.0, 373.0, 175.0], "point": [297.49407582938386, 90.79087677725119], "phrase": "灰色粗糙面里靠近右上角的斜裂缝"}], "caption": "灰色粗糙面里靠近右上角的斜裂缝"}
4824410	{"image_id": "refcrack_0009265_0009265_00_4", "width": 416, "height": 416, "vrt_indices": [83, 112, 139, 140, 167, 168, 195, 196, 223, 251, 278, 279, 306, 335], "patch_points": [[357.0, 35.0], [356.0, 46.0], [329.0, 63.0], [339.0, 59.0], [315.0, 77.0], [327.0, 75.0], [300.0, 90.0], [313.0, 88.0], [286.0, 104.0], [272.0, 118.0], [244.0, 132.0], [257.0, 129.0], [231.0, 147.0], [228.0, 159.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "一端抵右上角、一端连下方大裂缝的斜裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><24><519><420><896><|box_end|><|point_start|><218><715><|point_end|>"}]}], "boxes": [{"bbox": [216.0, 10.0, 373.0, 175.0], "point": [297.49407582938386, 90.79087677725119], "phrase": "一端抵右上角、一端连下方大裂缝的斜裂缝"}], "caption": "一端抵右上角、一端连下方大裂缝的斜裂缝"}
4895355	{"image_id": "refcrack_0009265_0009265_01_3", "width": 416, "height": 416, "vrt_indices": [476, 477, 478, 479, 480, 503, 509, 510, 511, 512, 542, 543, 544, 545, 576, 577, 578, 579], "patch_points": [[174.0, 230.0], [188.0, 228.0], [203.0, 228.0], [217.0, 230.0], [229.0, 232.0], [146.0, 242.0], [231.0, 242.0], [245.0, 243.0], [259.0, 244.0], [271.0, 246.0], [287.0, 257.0], [301.0, 258.0], [315.0, 258.0], [328.0, 260.0], [357.0, 270.0], [371.0, 272.0], [385.0, 272.0], [398.0, 272.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "水泥地上中间偏下、夹在两条老缝间的细弯裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><528><298><692><997><|box_end|><|point_start|><603><666><|point_end|>"}]}], "boxes": [{"bbox": [124.0, 220.0, 415.0, 288.0], "point": [277.3372641509434, 250.91535639413], "phrase": "水泥地上中间偏下、夹在两条老缝间的细弯裂缝"}], "caption": "水泥地上中间偏下、夹在两条老缝间的细弯裂缝"}
4966300	{"image_id": "refcrack_0009265_0009265_01_4", "width": 416, "height": 416, "vrt_indices": [476, 477, 478, 479, 480, 503, 509, 510, 511, 512, 542, 543, 544, 545, 576, 577, 578, 579], "patch_points": [[174.0, 230.0], [188.0, 228.0], [203.0, 228.0], [217.0, 230.0], [229.0, 232.0], [146.0, 242.0], [231.0, 242.0], [245.0, 243.0], [259.0, 244.0], [271.0, 246.0], [287.0, 257.0], [301.0, 258.0], [315.0, 258.0], [328.0, 260.0], [357.0, 270.0], [371.0, 272.0], [385.0, 272.0], [398.0, 272.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009265.png"}, {"type": "text", "text": "从左部白石子裂缝岔口往右下方蜿蜒的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><528><298><692><997><|box_end|><|point_start|><603><666><|point_end|>"}]}], "boxes": [{"bbox": [124.0, 220.0, 415.0, 288.0], "point": [277.3372641509434, 250.91535639413], "phrase": "从左部白石子裂缝岔口往右下方蜿蜒的裂缝"}], "caption": "从左部白石子裂缝岔口往右下方蜿蜒的裂缝"}
5037245	{"image_id": "refcrack_0009266_0009266_00_2", "width": 416, "height": 416, "vrt_indices": [27, 56, 112, 113, 141, 198, 226, 227, 255, 283, 284, 312, 341, 369, 398, 426], "patch_points": [[387.0, 7.0], [384.0, 20.0], [358.0, 49.0], [369.0, 47.0], [355.0, 62.0], [342.0, 90.0], [329.0, 105.0], [340.0, 103.0], [328.0, 118.0], [317.0, 134.0], [326.0, 131.0], [314.0, 146.0], [312.0, 160.0], [303.0, 175.0], [300.0, 188.0], [286.0, 202.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "从右上往中间、扭扭弯弯的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><0><649><516><951><|box_end|><|point_start|><258><803><|point_end|>"}]}], "boxes": [{"bbox": [270.0, 0.0, 396.0, 215.0], "point": [334.30264255910987, 107.65813630041724], "phrase": "从右上往中间、扭扭弯弯的裂缝"}], "caption": "从右上往中间、扭扭弯弯的裂缝"}
5114962	{"image_id": "refcrack_0009266_0009266_00_3", "width": 416, "height": 416, "vrt_indices": [27, 56, 112, 113, 141, 198, 226, 227, 255, 283, 284, 312, 341, 369, 398, 426], "patch_points": [[387.0, 7.0], [384.0, 20.0], [358.0, 49.0], [369.0, 47.0], [355.0, 62.0], [342.0, 90.0], [329.0, 105.0], [340.0, 103.0], [328.0, 118.0], [317.0, 134.0], [326.0, 131.0], [314.0, 146.0], [312.0, 160.0], [303.0, 175.0], [300.0, 188.0], [286.0, 202.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "从右上角出发向下蜿蜒的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><0><649><516><951><|box_end|><|point_start|><258><803><|point_end|>"}]}], "boxes": [{"bbox": [270.0, 0.0, 396.0, 215.0], "point": [334.30264255910987, 107.65813630041724], "phrase": "从右上角出发向下蜿蜒的裂缝"}], "caption": "从右上角出发向下蜿蜒的裂缝"}
5192679	{"image_id": "refcrack_0009266_0009266_01_0", "width": 416, "height": 416, "vrt_indices": [35, 64, 65, 94, 95, 124, 154, 183, 213, 242, 272, 331, 360, 390, 420, 449, 479, 509, 538, 567, 596, 625, 654], "patch_points": [[89.0, 21.0], [93.0, 33.0], [103.0, 35.0], [106.0, 47.0], [116.0, 50.0], [119.0, 62.0], [132.0, 77.0], [134.0, 90.0], [145.0, 106.0], [149.0, 117.0], [160.0, 133.0], [173.0, 161.0], [176.0, 174.0], [189.0, 188.0], [200.0, 203.0], [203.0, 217.0], [217.0, 230.0], [227.0, 246.0], [230.0, 259.0], [231.0, 272.0], [230.0, 286.0], [229.0, 300.0], [227.0, 313.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "从左上往右下，和右边大裂缝夹着的那条"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><4><180><778><572><|box_end|><|point_start|><357><396><|point_end|>"}]}], "boxes": [{"bbox": [75.0, 2.0, 238.0, 324.0], "point": [165.00402955003358, 148.85918961271548], "phrase": "从左上往右下，和右边大裂缝夹着的那条"}], "caption": "从左上往右下，和右边大裂缝夹着的那条"}
5270396	{"image_id": "refcrack_0009266_0009266_01_2", "width": 416, "height": 416, "vrt_indices": [35, 64, 65, 94, 95, 124, 154, 183, 213, 242, 272, 331, 360, 390, 420, 449, 479, 509, 538, 567, 596, 625, 654], "patch_points": [[89.0, 21.0], [93.0, 33.0], [103.0, 35.0], [106.0, 47.0], [116.0, 50.0], [119.0, 62.0], [132.0, 77.0], [134.0, 90.0], [145.0, 106.0], [149.0, 117.0], [160.0, 133.0], [173.0, 161.0], [176.0, 174.0], [189.0, 188.0], [200.0, 203.0], [203.0, 217.0], [217.0, 230.0], [227.0, 246.0], [230.0, 259.0], [231.0, 272.0], [230.0, 286.0], [229.0, 300.0], [227.0, 313.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "小石子左上方，斜着通到大裂缝的那条"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><4><180><778><572><|box_end|><|point_start|><357><396><|point_end|>"}]}], "boxes": [{"bbox": [75.0, 2.0, 238.0, 324.0], "point": [165.00402955003358, 148.85918961271548], "phrase": "小石子左上方，斜着通到大裂缝的那条"}], "caption": "小石子左上方，斜着通到大裂缝的那条"}
5348113	{"image_id": "refcrack_0009266_0009266_01_4", "width": 416, "height": 416, "vrt_indices": [35, 64, 65, 94, 95, 124, 154, 183, 213, 242, 272, 331, 360, 390, 420, 449, 479, 509, 538, 567, 596, 625, 654], "patch_points": [[89.0, 21.0], [93.0, 33.0], [103.0, 35.0], [106.0, 47.0], [116.0, 50.0], [119.0, 62.0], [132.0, 77.0], [134.0, 90.0], [145.0, 106.0], [149.0, 117.0], [160.0, 133.0], [173.0, 161.0], [176.0, 174.0], [189.0, 188.0], [200.0, 203.0], [203.0, 217.0], [217.0, 230.0], [227.0, 246.0], [230.0, 259.0], [231.0, 272.0], [230.0, 286.0], [229.0, 300.0], [227.0, 313.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "左上斜下来，经过小碎片上边，最后连到大裂缝的"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><4><180><778><572><|box_end|><|point_start|><357><396><|point_end|>"}]}], "boxes": [{"bbox": [75.0, 2.0, 238.0, 324.0], "point": [165.00402955003358, 148.85918961271548], "phrase": "左上斜下来，经过小碎片上边，最后连到大裂缝的"}], "caption": "左上斜下来，经过小碎片上边，最后连到大裂缝的"}
5425830	{"image_id": "refcrack_0009266_0009266_02_1", "width": 416, "height": 416, "vrt_indices": [551, 581, 582, 583, 612, 613, 614, 615, 643, 644, 645, 674, 675, 676, 705], "patch_points": [[6.0, 273.0], [20.0, 286.0], [34.0, 287.0], [48.0, 289.0], [49.0, 299.0], [62.0, 300.0], [76.0, 301.0], [89.0, 305.0], [77.0, 313.0], [91.0, 314.0], [104.0, 316.0], [105.0, 327.0], [119.0, 328.0], [131.0, 330.0], [131.0, 341.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "从左下方朝中间大裂缝延伸的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><622><0><841><329><|box_end|><|point_start|><729><159><|point_end|>"}]}], "boxes": [{"bbox": [0.0, 259.0, 137.0, 350.0], "point": [66.1576354679803, 303.5047619047619], "phrase": "从左下方朝中间大裂缝延伸的裂缝"}], "caption": "从左下方朝中间大裂缝延伸的裂缝"}
5503547	{"image_id": "refcrack_0009266_0009266_02_4", "width": 416, "height": 416, "vrt_indices": [551, 581, 582, 583, 612, 613, 614, 615, 643, 644, 645, 674, 675, 676, 705], "patch_points": [[6.0, 273.0], [20.0, 286.0], [34.0, 287.0], [48.0, 289.0], [49.0, 299.0], [62.0, 300.0], [76.0, 301.0], [89.0, 305.0], [77.0, 313.0], [91.0, 314.0], [104.0, 316.0], [105.0, 327.0], [119.0, 328.0], [131.0, 330.0], [131.0, 341.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009266.png"}, {"type": "text", "text": "左侧偏下，傍着小凹坑斜向主裂缝的缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><622><0><841><329><|box_end|><|point_start|><729><159><|point_end|>"}]}], "boxes": [{"bbox": [0.0, 259.0, 137.0, 350.0], "point": [66.1576354679803, 303.5047619047619], "phrase": "左侧偏下，傍着小凹坑斜向主裂缝的缝"}], "caption": "左侧偏下，傍着小凹坑斜向主裂缝的缝"}
5581264	{"image_id": "refcrack_0009267_0009267_00_2", "width": 416, "height": 416, "vrt_indices": [230, 231, 256, 257, 258, 281, 282, 283, 284, 285, 306, 307, 308, 334], "patch_points": [[385.0, 105.0], [398.0, 101.0], [342.0, 118.0], [356.0, 115.0], [371.0, 115.0], [287.0, 133.0], [300.0, 131.0], [315.0, 130.0], [328.0, 130.0], [340.0, 128.0], [230.0, 146.0], [243.0, 143.0], [258.0, 141.0], [218.0, 156.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009267.png"}, {"type": "text", "text": "从右往左、和斜裂缝相交的短裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><218><514><382><997><|box_end|><|point_start|><299><757><|point_end|>"}]}], "boxes": [{"bbox": [214.0, 91.0, 415.0, 159.0], "point": [315.2284299858557, 124.57319660537482], "phrase": "从右往左、和斜裂缝相交的短裂缝"}], "caption": "从右往左、和斜裂缝相交的短裂缝"}
5651565	{"image_id": "refcrack_0009267_0009267_00_3", "width": 416, "height": 416, "vrt_indices": [230, 231, 256, 257, 258, 281, 282, 283, 284, 285, 306, 307, 308, 334], "patch_points": [[385.0, 105.0], [398.0, 101.0], [342.0, 118.0], [356.0, 115.0], [371.0, 115.0], [287.0, 133.0], [300.0, 131.0], [315.0, 130.0], [328.0, 130.0], [340.0, 128.0], [230.0, 146.0], [243.0, 143.0], [258.0, 141.0], [218.0, 156.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009267.png"}, {"type": "text", "text": "右上角附近、有点弯曲的短裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><218><514><382><997><|box_end|><|point_start|><299><757><|point_end|>"}]}], "boxes": [{"bbox": [214.0, 91.0, 415.0, 159.0], "point": [315.2284299858557, 124.57319660537482], "phrase": "右上角附近、有点弯曲的短裂缝"}], "caption": "右上角附近、有点弯曲的短裂缝"}
5721866	{"image_id": "refcrack_0009267_0009267_01_0", "width": 416, "height": 416, "vrt_indices": [387, 388, 389, 419, 449, 479, 509, 539, 569, 600, 629, 630, 660, 690, 720, 749, 750, 780], "patch_points": [[147.0, 185.0], [161.0, 186.0], [174.0, 190.0], [189.0, 203.0], [201.0, 218.0], [217.0, 230.0], [229.0, 246.0], [244.0, 259.0], [260.0, 271.0], [284.0, 288.0], [288.0, 298.0], [300.0, 302.0], [315.0, 314.0], [328.0, 329.0], [341.0, 343.0], [345.0, 355.0], [355.0, 359.0], [371.0, 370.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009267.png"}, {"type": "text", "text": "从中间偏左延伸至右下角的曲折裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><423><259><913><915><|box_end|><|point_start|><647><615><|point_end|>"}]}], "boxes": [{"bbox": [108.0, 176.0, 381.0, 380.0], "point": [256.1853370930531, 269.2386567546783], "phrase": "从中间偏左延伸至右下角的曲折裂缝"}], "caption": "从中间偏左延伸至右下角的曲折裂缝"}
5792167	{"image_id": "refcrack_0009267_0009267_01_2", "width": 416, "height": 416, "vrt_indices": [387, 388, 389, 419, 449, 479, 509, 539, 569, 600, 629, 630, 660, 690, 720, 749, 750, 780], "patch_points": [[147.0, 185.0], [161.0, 186.0], [174.0, 190.0], [189.0, 203.0], [201.0, 218.0], [217.0, 230.0], [229.0, 246.0], [244.0, 259.0], [260.0, 271.0], [284.0, 288.0], [288.0, 298.0], [300.0, 302.0], [315.0, 314.0], [328.0, 329.0], [341.0, 343.0], [345.0, 355.0], [355.0, 359.0], [371.0, 370.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009267.png"}, {"type": "text", "text": "在上方大裂缝下方，呈波浪状从左中往右下的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><423><259><913><915><|box_end|><|point_start|><647><615><|point_end|>"}]}], "boxes": [{"bbox": [108.0, 176.0, 381.0, 380.0], "point": [256.1853370930531, 269.2386567546783], "phrase": "在上方大裂缝下方，呈波浪状从左中往右下的裂缝"}], "caption": "在上方大裂缝下方，呈波浪状从左中往右下的裂缝"}
5862468	{"image_id": "refcrack_0009267_0009267_01_4", "width": 416, "height": 416, "vrt_indices": [387, 388, 389, 419, 449, 479, 509, 539, 569, 600, 629, 630, 660, 690, 720, 749, 750, 780], "patch_points": [[147.0, 185.0], [161.0, 186.0], [174.0, 190.0], [189.0, 203.0], [201.0, 218.0], [217.0, 230.0], [229.0, 246.0], [244.0, 259.0], [260.0, 271.0], [284.0, 288.0], [288.0, 298.0], [300.0, 302.0], [315.0, 314.0], [328.0, 329.0], [341.0, 343.0], [345.0, 355.0], [355.0, 359.0], [371.0, 370.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009267.png"}, {"type": "text", "text": "灰色地面上，从中间偏左的裂缝交点处沿右下起伏的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><423><259><913><915><|box_end|><|point_start|><647><615><|point_end|>"}]}], "boxes": [{"bbox": [108.0, 176.0, 381.0, 380.0], "point": [256.1853370930531, 269.2386567546783], "phrase": "灰色地面上，从中间偏左的裂缝交点处沿右下起伏的裂缝"}], "caption": "灰色地面上，从中间偏左的裂缝交点处沿右下起伏的裂缝"}
5932769	{"image_id": "refcrack_0009267_0009267_02_2", "width": 416, "height": 416, "vrt_indices": [527, 528, 557, 586, 615, 616, 644, 645, 674, 703, 732, 761, 762, 790, 791], "patch_points": [[77.0, 260.0], [87.0, 262.0], [89.0, 273.0], [90.0, 287.0], [91.0, 300.0], [100.0, 301.0], [91.0, 315.0], [102.0, 315.0], [103.0, 329.0], [103.0, 343.0], [104.0, 357.0], [104.0, 370.0], [114.0, 371.0], [105.0, 384.0], [117.0, 385.0]], "conversations": [{"role": "user", "content": [{"type": "image", "image": "/home/yrquni/Downloads/Unilab/PaDT/dataset/dataset_root/images/0009267.png"}, {"type": "text", "text": "挨着小坑、竖直走的裂缝"}]}, {"role": "assistant", "content": [{"type": "text", "text": "<|object_ref_start|><|box_start|><615><163><959><298><|box_end|><|point_start|><791><234><|point_end|>"}]}], "boxes": [{"bbox": [68.0, 256.0, 124.0, 399.0], "point": [97.43288468534013, 329.3317570025464], "phrase": "挨着小坑、竖直走的裂缝"}], "caption": "挨着小坑、竖直走的裂缝"}
